code;description;description[el];description[en];lat;lon
31820;Agia Paraskevi Church - Letymvou;Εκκλησία Αγίας Παρασκευής - Λετύμβου;Agia Paraskevi Church - Letymvou;34,8574880824466;32,5115412441541
106;Lykavitou Ave.  - Nikolaou Saripolou;Λεωφόρος Λυκαβητού - Νικολάου Σαριπόλου;Lykavitou Ave.  - Nikolaou Saripolou;35,1431929023549;33,3107937887305
10033;Amathountos Ave. - Prousis;Λεωφ. Αμαθούντος - Προύσης;Amathountos Ave. - Prousis;34,7053029444309;33,114110842363
2867;Archiepiskopou Makariou C´ - Sokratous;Αρχιεπισκόπου Μακαρίου Γ´ - Σωκράτους;Archiepiskopou Makariou C´ - Sokratous;35,1332094523397;33,1267568621798
4022;Panagia Chriseleousa Church 1;Εκκλησία Παναγίας Χρυσελεούσας 1;Panagia Chriseleousa Church 1;35,1335771807065;33,1286344245125
737;Agiou Ilarionos - Roundabout Sopaz 1;Αγίου Ιλαρίωνος - Κόμβος Σοπάζ 1;Agiou Ilarionos - Roundabout Sopaz 1;35,1843453634493;33,3922050185236
21781;Anexartisias - Stadiou 2;Ανεξαρτησίας - Σταδίου 2;Anexartisias - Stadiou 2;34,9945166193761;33,4703034828881
21533;Archiep. Makariou C´ Ave. - Agiou Nikolaou;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Αγίου Νικολάου;Archiep. Makariou C´ Ave. - Agiou Nikolaou;34,9976559182049;33,6859020759273
22117;Georg. Griva Digeni Ave. - Gyarou 2;Λεωφ. Γεώργ. Γρίβα Διγενή - Γυάρου 2;Georg. Griva Digeni Ave. - Gyarou 2;34,9940156988757;33,6949336661339
20715;6th Stop Agios Theodoros;6η Στάση Άγιος Θεόδωρος;6th Stop Agios Theodoros;34,7603323971357;33,4129169050889
40052;Vattainas - Dim. Christodoulou 2;Βάτταινας -  Δημ. Χριστοδούλου 2;Vattainas - Dim. Christodoulou 2;34,9956544355017;33,7700523950113
40167;Stadiou - Louki Akrita;Σταδίου - Λουκή Ακρίτα;Stadiou - Louki Akrita;35,0272544658782;33,9408832193972
40125;Agias Theklas - Waterpark 1;Αγίας Θέκλας - Υδροπάρκο 1;Agias Theklas - Waterpark 1;34,9838938954213;33,9429177138032
12;Ave. Agiou Pavlou - Andrea Kalvou;Λεωφ. Αγίου Παύλου - Ανδρέα Κάλβου;Ave. Agiou Pavlou - Andrea Kalvou;35,1759933106887;33,3423826098489
1365;Kallistratou - Ippolytou;Καλλιστράτου - Ιππολύτου;Kallistratou - Ippolytou;35,1030648141479;33,3509869835049
102;Ilia Papakyriakou - Afroditis;Ηλία Παπακυριακού - Αφροδίτης;Ilia Papakyriakou - Afroditis;35,1520122839623;33,3175245067545
169;Kykladon - Agiou Georgiou Avenue 1;Κυκλάδων - Λεωφόρος Αγίου Γεωργίου 1;Kykladon - Agiou Georgiou Avenue 1;35,1158571589923;33,2870626121114
30539;2nd Stop Kedares;2η Στάση Κέδαρες;2nd Stop Kedares;34,8362435256002;32,7364414372159
782;Ave. Archiep. Makariou C - Vasileos Pavlou;Λεωφ. Αρχιεπ. Μακαρίου Γ - Βασιλέως Παύλου;Ave. Archiep. Makariou C - Vasileos Pavlou;35,1855933287701;33,3797557498071
11321;Georgiou Griva Digeni Ave. - 2nd Chandria 1;Λεωφ. Γεωργίου Γρίβα Διγενή - 2η Χανδριών 1;Georgiou Griva Digeni Ave. - 2nd Chandria 1;34,9435317670774;32,9936045065459
11751;1st Prastio Kellakiou;1η Πραστιό Κελλακίου;1st Prastio Kellakiou;34,8108379125247;33,1402671483645
30697;2nd Stop Nea Dimmata;2η Στάση Νέα Δήμματα;2nd Stop Nea Dimmata;35,1360442671937;32,5210137033094
10361;Nikou & Despoinas Pattichi - Vas. Konstantinou 1;Νίκου & Δέσποινας Παττίχη - Βασ. Κωνσταντίνου 1;Nikou & Despoinas Pattichi - Vas. Konstantinou 1;34,6845128197195;33,0279256090837
11753;2nd Prastio Kellakiou 1;2η Πραστιό Κελλακίου 1;2nd Prastio Kellakiou 1;34,8117996629316;33,142969406583
21377;Agiou Nikolaou - Thiseos;Αγίου Νικολάου - Θησέως;Agiou Nikolaou - Thiseos;34,9477612714581;33,6261948275333
1058;Antistaseos - Plateia Eirinis;Αντιστάσεως - Πλατεία Ειρήνης;Antistaseos - Plateia Eirinis;35,1139992395002;33,3848114381223
10467;Charilaou Trikoupi 1;Χαριλάου Τρικούπη 2;Charilaou Trikoupi 1;34,6831169050568;33,0180563653661
21054;Lysis - Trikomou;Λύσης - Τρικώμου;Lysis - Trikomou;34,9410865722648;33,614196935388
10436;7 Street 1;7 Δρόμος 1;7 Street 1;34,6914236569859;32,9956656026917
20461;Anexartisias - 2nd Kornos 2;Ανεξαρτησίας - 2η Κόρνου 2;Anexartisias - 2nd Kornos 2;34,9221194378084;33,3931757903918
1138;Lakatameia Municipality 1;Δημαρχείο Λακατάμειας 1;Lakatameia Municipality 1;35,1108820378751;33,3009485628594
2033;Ave. Lemesou - Kimonos;Λεωφ. Λεμεσού - Κίμωνος;Ave. Lemesou - Kimonos;35,0074573839602;33,394076856097
4080;Eleftherias - 6th Korakou;Ελευθερίας - 6η Κοράκου;Eleftherias - 6th Korakou;35,0404556668742;32,8898875220308
20174;Archiep. Makariou C´ Ave. - Grigori Afxentiou 2;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Γρηγόρη Αυξεντίου 2;Archiep. Makariou C´ Ave. - Grigori Afxentiou 2;34,8255273784812;33,3891293584083
30260;Elefth. Venizelou Ave. - Agias Elenis;Λεωφ. Ελευθ. Βενιζέλου - Αγίας Ελένης;Elefth. Venizelou Ave. - Agias Elenis;34,7831123734508;32,4406304640879
22208;St Varvara - Tochni;Αγία Βαρβάρα - Τόχνη;St Varvara - Tochni;34,7792995013074;33,3223851205657
20176;Lefkosia - Lemesos Old Road - 2nd Stop;Παλαιός Δρόμος Λευκωσίας - Λεμεσού - 2η Στάση;Lefkosia - Lemesos Old Road - 2nd Stop;34,8169054678556;33,3692102188071
11529;Palodeia Community Board 1;Κοινοτ. Συμβούλιο Παλόδειας 1;Palodeia Community Board 1;34,7460087265488;33,0052112509009
628;Theofilou Georgiadi - Louki Akrita;Θεόφιλου Γεωργιαδη - Λουκή Ακρίτα;Theofilou Georgiadi - Louki Akrita;35,1437658286978;33,3901769498402
209;Presidential Palace;Προεδρικό Μέγαρο;Presidential Palace;35,1544421916331;33,3487591098419
10502;Titanon - Chatsatourian 2;Τιτάνων - Χατσατουριάν 2;Titanon - Chatsatourian 2;34,6959579908303;33,0206249949618
11031;Agiou Panteleimonos Ave. - 3rd Pano Kyvides 1;Λεωφ.Αγίου Παντελεήμονος - 3η Πάνω Κυβίδων 1;Agiou Panteleimonos Ave. - 3rd Pano Kyvides 1;34,7558372460214;32,8585366149548
463;Giannou Kranidioti Ave. - Stavrou Venizelou;Λεωφόρος Γιάννου Κρανιδιώτη - Σταύρου Βενιζέλου;Giannou Kranidioti Ave. - Stavrou Venizelou;35,1028528361754;33,3794484201448
10401;130 Street - 131 Street 1;130 Δρόμος - 131 Δρόμος 1;130 Street - 131 Street 1;34,7067990112602;32,9926290695476
11684;Georgiou Griva Digeni Ave. - 2nd Chandria 2;Λεωφ. Γεωργίου Γρίβα Διγενή - 2η Χανδριών 2;Georgiou Griva Digeni Ave. - 2nd Chandria 2;34,9435047263898;32,9938344835054
10874;Karpasias - Dimitriou Kitrou;Καρπασίας - Δημητρίου Κίτρου;Karpasias - Dimitriou Kitrou;34,6986839858238;33,0647268243356
30461;Vas. Stasioikou A` Ave. - Efesou;Λεωφ. Βασ. Στασίοικου Α` - Εφέσου;Vas. Stasioikou A` Ave. - Efesou;35,0329856467103;32,4252624441259
40285;Meg. Alexandrou - Angelou Sikelianou;Μεγ. Αλεξάνδρου - Άγγελου Σικελιανού;Meg. Alexandrou - Angelou Sikelianou;35,0489293528329;33,9942557022451
981;Andrea Avraamidi - Aretaeio 2;Ανδρέα Αβρααμίδη - Αρεταίειο 2;Andrea Avraamidi - Aretaeio 2;35,1397181211671;33,3637681654799
21937;Athienou Old High School;Παλαιό Γυμνάσιο Αθιένου;Athienou Old High School;35,0594468581284;33,5423854349429
2578;Kyriakou Matsi - Makedonias;Κυριάκου Μάτση - Μακεδονίας;Kyriakou Matsi - Makedonias;35,1476377279361;33,1998298067659
30402;Tassou Markou- Sea Caves;Τάσσου Μάρκου- Θαλασσινών Σπηλιών;Tassou Markou- Sea Caves;34,862264468909;32,3576935532755
1049;Agios Eleftherios Church 2;Εκκλησία Αγίου Ελευθερίου 2;Agios Eleftherios Church 2;35,1119914249681;33,3838582696771
10682;Kritis - Vasileiou Tou Megalou 2;Κρήτης - Βασιλείου του Μεγάλου 2;Kritis - Vasileiou Tou Megalou 2;34,6900830568523;33,038332048366
31843;Agios Onisiforos Church 1;Εκκλησία Αγίου Ονησιφόρου 1;Agios Onisiforos Church 1;34,7355840771988;32,5336042887355
30375;Agiou Georgiou Ave. - Mosfilion 2;Λεωφ. Αγίου Γεωργίου - Μοσφιλιών 2;Agiou Georgiou Ave. - Mosfilion 2;34,8246689154845;32,3924751992581
4031;Klirou Community Health Centre - 1st Klirou 2;Υγειονομικό Κέντρο Κλήρου - 1η Κλήρου 2;Klirou Community Health Centre - 1st Klirou 2;35,0301036632158;33,1784181999184
10406;143 Street - 141 Street 2;143 Δρόμος - 141 Δρόμος 2;143 Street - 141 Street 2;34,7096214952487;32,990979858736
21843;Vasiliko Cement Works - 1st Stop;Τσιμεντοποιείο Βασιλικού - 1η Στάση;Vasiliko Cement Works - 1st Stop;34,720365932127;33,3164551175681
11816;Apollon Hylates Sanctuary 2;Ιερό Απόλλωνα Υλάτη 2;Apollon Hylates Sanctuary 2;34,6698845385619;32,8633763567973
21948;Mpoumpoulinas - Ifaistou;Μπουμπουλίνας - Ηφαίστου;Mpoumpoulinas - Ifaistou;35,0598787121732;33,536521195495
21530;1 Avenue - 3 Avenue 2;1 Λεωφόρος - 3 Λεωφόρος 2;1 Avenue - 3 Avenue 2;35,0094023731506;33,6911950116429
1232;Pediaiou - Filokyprou;Πεδιαίου - Φιλοκύπρου;Pediaiou - Filokyprou;35,1269768547044;33,3154955949562
1353;Ave. 25 Martiou - Anexartisias Avenue;Λεωφ. 25 Μαρτίου - Λεωφόρος Ανεξαρτησίας;Ave. 25 Martiou - Anexartisias Avenue;35,1129005417637;33,35479314399
11670;Pachna Health Centre;Κέντρο Υγείας Πάχνας;Pachna Health Centre;34,7772597828188;32,7929469956545
21511;K.O.T. Beach 1;Παραλία Κ.Ο.Τ. 1;K.O.T. Beach 1;34,9795098220434;33,6991495465459
2226;Mitsero Community Stadium;Κοινοτικό Στάδιο Μιτσερού;Mitsero Community Stadium;35,0401339641269;33,1340904300918
10271;16 Elementary School - Zakaki 2;16 Δημοτικό Σχολείo - Ζακακίου 2;16 Elementary School - Zakaki 2;34,6585082893475;33,0022372795802
11760;Distrato Foini 2;Δίστρατο Φοινίου 2;Distrato Foini 2;34,8879135238114;32,8392574939076
10651;Acharnon - Limassol Industrial Area 1;Αχαρνών - Βιομηχανική Περιοχή Λεμεσού 1;Acharnon - Limassol Industrial Area 1;34,6689689821901;32,9941714270698
278;Ave. Tseriou;Λεωφ. Τσερίου;Ave. Tseriou;35,1315572109629;33,3390133933518
355;Ave. Iosif Chr. Chatziiosif - Sinopis;Λεωφ. Ιωσήφ Χατζηιωσήφ - Σινώπης;Ave. Iosif Chr. Chatziiosif - Sinopis;35,1287837551087;33,3565303490891
20333;Zygi - Agios Theodoros Road - 5th Stop;Δρόμος Ζυγί - Άγιος Θεόδωρος - 5η Στάση;Zygi - Agios Theodoros Road - 5th Stop;34,7330627232627;33,3649154934633
30233;Evag. Pallikaridi - Andrea Charalampous;Ευαγ. Παλληκαρίδη - Ανδρέα Χαραλάμπους;Evag. Pallikaridi - Andrea Charalampous;34,8025494674187;32,4072212234686
40311;Kavo Gkreko 2;Κάβο Γκρέκο 2;Kavo Gkreko 2;34,9705899857423;34,0695929781718
1252;Ave. Giannou Kranidioti - Karyatidon;Λεωφ. Γιάννου Κρανιδιώτη - Καρυάτιδων;Ave. Giannou Kranidioti - Karyatidon;35,1092201612841;33,3127057800043
30398;Mesogi Industrial Area - 3rd Stop;Βιομηχανική Περιοχή Μεσόγης - 3η Στάση;Mesogi Industrial Area - 3rd Stop;34,8109734073654;32,4497903476892
40217;Protara - Kavo Gkreko Ave. - 16th Stop;Λεωφ. Πρωταρά - Κάβο Γκρέκο - 16η Στάση;Protara - Kavo Gkreko Ave. - 16th Stop;34,9968767879216;34,0641821670893
40355;Tefkrou Anthia - Isaak kai Solomou 2;Τεύκρου Ανθία - Ισαάκ και Σολωμού 2;Tefkrou Anthia - Isaak kai Solomou 2;34,9932657261751;33,9856599372589
1166;Elaionon;Ελαιώνων;Elaionon;35,1429573010792;33,3316396852448
10684;Agiou Nektariou - Platonos;Αγίου Νεκταρίου - Πλάτωνος;Agiou Nektariou - Platonos;34,6923096803426;33,0407896232251
449;Lemesou Ave. - Volvo;Λεωφόρος Λεμεσού - Volvo;Lemesou Ave. - Volvo;35,1268358517556;33,3745328069755
4045;Polystypos Community Board;Κοινοτικό Συμβούλιο Πολυστύπου;Polystypos Community Board;34,9382823650945;33,0182325650878
11865;Askipiou - 25 Martiou;Ασκληπιού - 25 Μαρτίου;Askipiou - 25 Martiou;34,7000010279587;32,9565642041933
10003;New Port;Νέο Λιμάνι;New Port;34,6537446196729;33,0232227244472
11812;Kensington 1;Kensington 1;Kensington 1;34,6734218132989;32,8359508096135
21819;A´ Aradippou Elementary School;Α´ Δημοτικό Σχολείο Αραδίππου;A´ Aradippou Elementary School;34,9488795503938;33,5920012220558
30746;Anexartisias Ave. - Eptanisou;Λεωφ. Ανεξαρτησίας - Επτανήσου;Anexartisias Ave. - Eptanisou;34,7743891925316;32,4379899717632
30515;6th Stop Kouklia;6η Στάση Κούκλια;6th Stop Kouklia;34,7080098457893;32,5761284740003
831;Ave. Athalassas - Kalliopis;Λεωφ. Αθαλάσσας - Καλλιόπης;Ave. Athalassas - Kalliopis;35,1440997141774;33,3640181961357
21267;Vergina Lyceum;Λύκειο Βεργίνας;Vergina Lyceum;34,9211554385646;33,5948127586923
30743;Stratigou Alex. Papagou - Andrea Theodosiou;Στρατηγού Αλεξ. Παπάγου - Ανδρέα Θεοδοσίου;Stratigou Alex. Papagou - Andrea Theodosiou;34,7805052184714;32,4423639813234
395;Kantaras - Agiou Stefanou;Καντάρας - Αγίου Στεφάνου;Kantaras - Agiou Stefanou;35,1312193204775;33,3340507540025
5106;Filipou - Megalou Aleksandrou Ave.;Φιλίπου - Λεοφώρος  Μεγάλου Αλεξάνδρου;Filipou - Megalou Aleksandrou Ave.;35,0834306387362;33,3988297914588
274;Tseriou - Ilektras;Τσερίου - Ηλέκτρας;Tseriou - Ilektras;35,1361422584606;33,3406899037738
4019;OSEL Tempria Offices;Γραφεία ΟΣΕΛ Τεμπριά;OSEL Tempria Offices;35,0234390983141;32,8994032837034
21347;Ammochostou Ave. - Thyras;Λεωφ. Αμμοχώστου - Θύρας;Ammochostou Ave. - Thyras;34,9565364411918;33,6533365917294
40083;Foti Pitta Ave. - Panou Ioannou;Λεωφ. Φώτη Πίττα - Πάνου Ιωάννου;Foti Pitta Ave. - Panou Ioannou;35,0411111940593;33,9235878635063
771;Ave. Salaminos - Aigeos;Λεωφ. Σαλαμίνος - Αιγέως;Ave. Salaminos - Aigeos;35,1748382153112;33,3732153453627
2243;1st Agios Epifanios;1η Αγίου Επιφανίου;1st Agios Epifanios;34,9964969703824;33,1273566108772
30091;Apostolou Pavlou Ave. - Pafias Afroditis;Λεωφ. Αποστόλου Παύλου - Παφίας Αφροδίτης;Apostolou Pavlou Ave. - Pafias Afroditis;34,7595872171301;32,4123034058985
2777;Kon. Palaiologou - 1st Mammari Setl.;Κων. Παλαιολόγου - 1η Συνοικισμού Μάμμαρι;Kon. Palaiologou - 1st Mammari Setl.;35,1717152861903;33,1988124957911
10549;1 Apriliou - Kanakarias 2;1 Απριλίου - Κανακαριάς 2;1 Apriliou - Kanakarias 2;34,7173753660433;33,0211108478352
10227;Linopetra High School 1;Γυμνάσιο Λινόπετρας 1;Linopetra High School 1;34,6956343997182;33,0675632411505
20713;4thStop Agios Theodoros;4η Στάση Άγιος Θεόδωρος;4thStop Agios Theodoros;34,7603210814595;33,4214834890273
20601;Michalaki Paridi - 6th Stop;Μιχαλάκη Παρίδη - 6η Στάση;Michalaki Paridi - 6th Stop;34,8275651269221;33,4661591244153
30175;Dimostheni Georgiou - 1st Stop;Δημοσθένη Γεωργίου - 1η Στάση;Dimostheni Georgiou - 1st Stop;34,8110725757226;32,4598484721769
20239;Christaki Stefanou Ave. 1;Λεωφ. Χριστάκη Στεφάνου 1;Christaki Stefanou Ave. 1;34,8647244117847;33,3082217340695
2402;Xyliatos;Ξυλιάτος;Xyliatos;35,0291270233555;33,0431706839757
11728;2nd Kaminaria 2;2η Καμινάρια 2;2nd Kaminaria 2;34,929462038067;32,7840467886769
11734;Agios Georgios Kapourallis Church;Εκκλησία Αγίου Γεωργίου Καπουράλλη;Agios Georgios Kapourallis Church;34,917608059341;32,813757109257
21822;Klavdia - Alethriko Road - 1st Stop;Δρόμος Κλαυδιά - Αλεθρικό - 1η Στάση;Klavdia - Alethriko Road - 1st Stop;34,8776959452803;33,5126513344363
40517;Akefalou - 2nd Stop;Ακέφαλου - 2η Στάση;Akefalou - 2nd Stop;35,0194671317989;34,0197223547871
10761;Agios Athanasios Industrial Zone 1;Βιομηχανική Αγίου Αθανασίου 1;Agios Athanasios Industrial Zone 1;34,7046630708902;33,0642946961047
11097;Panagias Eleousas Church 1;Εκκλησία Παναγίας Ελεούσας 1;Panagias Eleousas Church 1;34,8459473851233;32,9115314890146
31867;1st Stop Agios Ioannis Pafou 1;1η Στάση Αγίου Ιωάννη Πάφου 1;1st Stop Agios Ioannis Pafou 1;34,8675553827699;32,6915598229855
40127;Zacharia Spyrou - Kyriakou Savva;Ζαχαρία Σπύρου - Κυριάκου Σάββα;Zacharia Spyrou - Kyriakou Savva;35,0136074785544;33,7469850426685
155;Archangelou Michail - Lake Magkli;Αρχαγγέλου Μιχαήλ - Λίμνη Μαγκλη;Archangelou Michail - Lake Magkli;35,1409631844903;33,3152421818919
10841;Riga Feraiou - Iakovou Patatsou;Ρήγα Φεραίου - Ιάκωβου Πατάτσου;Riga Feraiou - Iakovou Patatsou;34,7134974262861;33,1072201695897
30901;Neapoleos - Lamprou Sepi;Νεαπόλεως - Λαμπρου Σεπη;Neapoleos - Lamprou Sepi;34,7862622900273;32,4257332358209
30354;Agiou Georgiou Ave. - Marathonos Ave. 1;Λεωφ. Αγίου Γεωργίου - Λεωφ. Μαραθώνος 1;Agiou Georgiou Ave. - Marathonos Ave. 1;34,7887861157639;32,4030131110923
31810;5th Stop Kannaviou;5η Στάση Κανναβιού;5th Stop Kannaviou;34,9188940633432;32,5755178879281
1235;Agiou Eleftheriou - Spyrou Kyprianou Avenue;Αγίου Ελευθερίου - Λεωφόρος Σπύρου Κυπριανού;Agiou Eleftheriou - Spyrou Kyprianou Avenue;35,1338881796656;33,3138977224855
10731;Agios Athanasios Cemetery 1;Κοιμητήριο Αγίου Αθανασίου 1;Agios Athanasios Cemetery 1;34,7145907132947;33,0662244599531
